datetime,username,tweet,tweet_cleaned
2022-10-04 15:48:48+00:00,_A_Thread,"@PejuangPuan Sepakat bu @puanmaharani_ri kasus kekerasan dalan rumah tangga ini sangat marak-maeaknya, tidak hanya di kalangan masyarakat biasa bahkan di kalangan artis juga ada, maka dari itu UU TPKS ini semoga menjadi solusi bagi permasalahan ini.", sepakat bu  kasus kekerasan dalan rumah tangga ini sangat marak maeaknya  tidak hanya di kalangan masyarakat biasa bahkan di kalangan artis juga ada  maka dari itu uu tpks ini semoga menjadi solusi bagi permasalahan ini 
2022-10-04 15:48:43+00:00,imelani12z,"@PejuangPuan Kekerasan dlm bentuk apapun tdk dibenarkan, termasuk KDRT. Maka untuk itu, KDRT ini harus ditindak tegas. Jgn kasih ruang lagi untuk pelaku. Terima kasih bu @puanmaharani_ri sudah segera mengesahkan UU TPKS dan UU PKDRT ini. Semoga dari UU ini pelaku dpt hukuman setimpal", kekerasan dlm bentuk apapun tdk dibenarkan  termasuk kdrt  maka untuk itu  kdrt ini harus ditindak tegas  jgn kasih ruang lagi untuk pelaku  terima kasih bu  sudah segera mengesahkan uu tpks dan uu pkdrt ini  semoga dari uu ini pelaku dpt hukuman setimpal
2022-10-04 15:22:59+00:00,elviramyshptr,"@PejuangPuan Sepakat harus cepat terselesaikan dalam kekerasan apa lagi memiliki dampak serius dlama fisik dan psikologi korban, mari bu @puanmaharani_ri putuskan rantai kekerasan dengan UU PKDRT dan UU TPKS", sepakat harus cepat terselesaikan dalam kekerasan apa lagi memiliki dampak serius dlama fisik dan psikologi korban  mari bu  putuskan rantai kekerasan dengan uu pkdrt dan uu tpks
2022-10-04 15:21:44+00:00,kepin_romadlon,@PejuangPuan Mantap Bu @puanmaharani_ri yang selalu mengawal atau mendukung masyarakat lebih-lebih perempuan agar melaporkan jika terjadi kekerasan padanya baik itu bentuk pelecehan seksual atau kdrt. Usaha Bu @puanmaharani_ri dan jajarannya sangat luar biasa dalam hal ini UU PKDRT dan TPKS., mantap bu  yang selalu mengawal atau mendukung masyarakat lebih lebih perempuan agar melaporkan jika terjadi kekerasan padanya baik itu bentuk pelecehan seksual atau kdrt  usaha bu  dan jajarannya sangat luar biasa dalam hal ini uu pkdrt dan tpks 
2022-10-04 15:09:37+00:00,muhamad93044828,"@PejuangPuan Sangat setuju @puanmaharani_ri  adanya UU pkdrt dan UU tpks,semoga kasus kekerasan seksual diberantas habis,apalagi dengan baru2 ini terdengar saudara kita lesti.mengalami kekerasan kdrt lagi.@PejuangPuan", sangat setuju  adanya uu pkdrt dan uu tpks semoga kasus kekerasan seksual diberantas habis apalagi dengan baru  ini terdengar saudara kita lesti mengalami kekerasan kdrt lagi 
2022-10-04 15:06:11+00:00,lilispretty25,"@PejuangPuan Dengan  adanya UU PKDRT dan UU TPKS, wanita” diindonesia akan selamat dari kekerasan karena pelaku akan terkena sanksi dan hukuman hingga membuat dia jera, keren banget ibu @puanmaharani_ri", dengan  adanya uu pkdrt dan uu tpks  wanita  diindonesia akan selamat dari kekerasan karena pelaku akan terkena sanksi dan hukuman hingga membuat dia jera  keren banget ibu 
2022-10-04 15:05:38+00:00,Meylinee98,"@PejuangPuan Sepakat bu @puanmaharani_ri , kekerasan memiliki dampak yang sangat serius terutama dalam psikis mental korban yang sangat harus diperhatikan, semoga UU PKDRT dan UU TPKS tidak ada lagi kekerasan dalam bentuk apapun.", sepakat bu    kekerasan memiliki dampak yang sangat serius terutama dalam psikis mental korban yang sangat harus diperhatikan  semoga uu pkdrt dan uu tpks tidak ada lagi kekerasan dalam bentuk apapun 
2022-10-04 14:43:14+00:00,tariaaadwi,"@PejuangPuan Setuju ibu puanu, pelaku kekerasan sangatlah marak terjadi, dan memang lingkupnya deket  dengan kita. pengesahan UU TPKS merupakan perlindungan terhadap hal-hal seperti itu. @puanmaharani_ri", setuju ibu puanu  pelaku kekerasan sangatlah marak terjadi  dan memang lingkupnya deket  dengan kita  pengesahan uu tpks merupakan perlindungan terhadap hal hal seperti itu  
2022-10-04 14:41:30+00:00,salwasalsa_bil,"@PejuangPuan Perempuan Indonesia sdh terlalu lama memaklumi kekerasan krn memang belum adanya payung hukum yg tegas, tp dimulai skrng dengan beraninya kita putus rantai kekerasan dengan UU PKDRT &amp; UU TPKS artinya kita menyelamatkan perempuan di masa mendatang @puanmaharani_ri @KomnasPerempuan", perempuan indonesia sdh terlalu lama memaklumi kekerasan krn memang belum adanya payung hukum yg tegas  tp dimulai skrng dengan beraninya kita putus rantai kekerasan dengan uu pkdrt  amp  uu tpks artinya kita menyelamatkan perempuan di masa mendatang  
2022-10-04 14:38:36+00:00,NfiahUmmh1,"@PejuangPuan Kekerasan seksual memang harus di berantas, tidak hanya menghancurkan fisik, tapi juga batin @puanmaharani_ri saya sangat setuju dengan adanya UU TPKS dan UU pkdrt", kekerasan seksual memang harus di berantas  tidak hanya menghancurkan fisik  tapi juga batin  saya sangat setuju dengan adanya uu tpks dan uu pkdrt
2022-10-04 14:23:41+00:00,ifanrinaldi8,"@PejuangPuan Kekerasan dalam rumah tangga sangat2 menyedihkan, kasus ini jangan sampai terjadi lagi. Semoga dengan adanya UU PKDRT dan UU TPKS yg sudah disahkan oleh mba @puanmaharani_ri , bisa memutus rantai Kekerasan dalam rumah tangga dan kekerasan seksual.", kekerasan dalam rumah tangga sangat  menyedihkan  kasus ini jangan sampai terjadi lagi  semoga dengan adanya uu pkdrt dan uu tpks yg sudah disahkan oleh mba    bisa memutus rantai kekerasan dalam rumah tangga dan kekerasan seksual 
2022-10-04 14:17:04+00:00,Humaira_Indah3,"@PejuangPuan Mantapp Bu @puanmaharani_ri betull sekali apa yg dikatakan oleh beliau, saat ini sedang ramai dimana-mana tentang kasus kdrt dan himbauan ini benar2 sejalan. Mari sama2 kita putus rantai kekerasa dengan UU PKDRT dan UU TPKS, terimakasih Bu.", mantapp bu  betull sekali apa yg dikatakan oleh beliau  saat ini sedang ramai dimana mana tentang kasus kdrt dan himbauan ini benar  sejalan  mari sama  kita putus rantai kekerasa dengan uu pkdrt dan uu tpks  terimakasih bu 
2022-10-04 14:13:02+00:00,litaoktvnt,"@PejuangPuan Yupss bener banget yg dibilang ibu @puanmaharani_ri karna KDRT atau kekerasan kepada siapapun itu akan memiliki dampak serius dengan psikologi korban, semoga saja dengan adanya UU PKDRT dan UU TPKS tidak adalagi kekerasan diindonesia", yupss bener banget yg dibilang ibu  karna kdrt atau kekerasan kepada siapapun itu akan memiliki dampak serius dengan psikologi korban  semoga saja dengan adanya uu pkdrt dan uu tpks tidak adalagi kekerasan diindonesia
2022-10-04 13:37:16+00:00,Joniansyah_13,"@PejuangPuan Himbauan ibu @puanmaharani_ri betul banget KDRT bahaya bisa membuat psikologis korban terganggu, semoga dengan adanya UUTPKS bisa menjadi pelindung agar kejadian seperti Leslar ga terjadi lagi 
#StopKekerasan
#PemimpinPerempuan
#PejuangPuan", himbauan ibu  betul banget kdrt bahaya bisa membuat psikologis korban terganggu  semoga dengan adanya uutpks bisa menjadi pelindung agar kejadian seperti leslar ga terjadi lagi    
2022-10-04 13:14:16+00:00,yourlilspoon,@PejuangPuan Setuju nih sama mbak @puanmaharani_ri kalo kekerasan itu dilarang keras. Kekerasan bisa jadi trauma bagi korban. Semoga dengan adanya UU PKDRT dan UU TPKS bisa memutus mata rantai kekerasan, setuju nih sama mbak  kalo kekerasan itu dilarang keras  kekerasan bisa jadi trauma bagi korban  semoga dengan adanya uu pkdrt dan uu tpks bisa memutus mata rantai kekerasan
2022-10-04 13:07:52+00:00,aldiryandito,"@PejuangPuan Perempuan dan anak-anak memang rentan sekali mengalamu kekerasan, biar gak makin berlarut-larut perlu adanya sosialisasi juga perihal UU TPKS sih menurut saya agar masyarajat memahami isinya dan mudah-mudahan juga bisa mengurangi angka kekerasan. @puanmaharani_ri #PuanMaharani", perempuan dan anak anak memang rentan sekali mengalamu kekerasan  biar gak makin berlarut larut perlu adanya sosialisasi juga perihal uu tpks sih menurut saya agar masyarajat memahami isinya dan mudah mudahan juga bisa mengurangi angka kekerasan   
2022-10-04 12:41:18+00:00,sekarayuuuw,@PejuangPuan Mending Lesti ini ikuti saran dari Mbak @puanmaharani_ri utk jerat si billar mke UU TPKS &amp; UU PKDRT. Krna kekerasan dlm bentuk apapun apalagi trhadap perempuan pelakunya mesti dapet hukuman yg seberat-beratnya, mending lesti ini ikuti saran dari mbak  utk jerat si billar mke uu tpks  amp  uu pkdrt  krna kekerasan dlm bentuk apapun apalagi trhadap perempuan pelakunya mesti dapet hukuman yg seberat beratnya
2022-10-04 12:38:20+00:00,Gestii8,@PejuangPuan Setuju. Dengan ada uu pkdrt dan uu tpks  membuat kaum perempuan lindungi dengan hukum sehingga tidak ada lagi kesewenang wenangan laki laki dalam bertindak @puanmaharani_ri, setuju  dengan ada uu pkdrt dan uu tpks  membuat kaum perempuan lindungi dengan hukum sehingga tidak ada lagi kesewenang wenangan laki laki dalam bertindak 
2022-10-04 12:36:27+00:00,Muria_nisa,"@PejuangPuan Wah related bgt sama kasus yg lg booming KDRT Lesty-Billar. Memang UU PKDRT dan UU TPKS itu sangat penting bagi perempuan. Krn perempuan yg lebih sering mendapatkan kekerasan, baik itu KDRT maupun seksual. Setuju sm bu @puanmaharani_ri lindungi diri dan putus rantai kekerasan.", wah related bgt sama kasus yg lg booming kdrt lesty billar  memang uu pkdrt dan uu tpks itu sangat penting bagi perempuan  krn perempuan yg lebih sering mendapatkan kekerasan  baik itu kdrt maupun seksual  setuju sm bu  lindungi diri dan putus rantai kekerasan 
2022-10-04 12:34:31+00:00,eses12_,"@PejuangPuan Solusi dari peemasalahan yg terjadi pada ruang lingkup rumah tangga sih ini uu tpks, semoga dengan adanya uu tpks bisa mengurangi lagi jumlah kasus ks. @puanmaharani_ri", solusi dari peemasalahan yg terjadi pada ruang lingkup rumah tangga sih ini uu tpks  semoga dengan adanya uu tpks bisa mengurangi lagi jumlah kasus ks  
2022-10-04 11:06:27+00:00,dhimaass_,@PejuangPuan Hadirnya UU TPKS diharapkan dapat memayungi hukum terhadap para korban kekerasan seksual. Terobosan dari bu @puanmaharani_ri memang bisa dibilang hebat banget dan visioner. Keren pokoknya!, hadirnya uu tpks diharapkan dapat memayungi hukum terhadap para korban kekerasan seksual  terobosan dari bu  memang bisa dibilang hebat banget dan visioner  keren pokoknya 
2022-10-04 09:41:10+00:00,hanapi_samsul,"@PejuangPuan Setuju banget sama @puanmaharani_ri kekerasan sll berdampak pd psikologi korban apalagi perempuan,cuma yg jd soal gimana cara pencegahan yg di lakukan negara,sprti nya gk cukup kl cuma dg UU PDKRT dan UU TPKS,karena kekerasaan sll ada dan terulang.", setuju banget sama  kekerasan sll berdampak pd psikologi korban apalagi perempuan cuma yg jd soal gimana cara pencegahan yg di lakukan negara sprti nya gk cukup kl cuma dg uu pdkrt dan uu tpks karena kekerasaan sll ada dan terulang 
2022-10-04 09:17:25+00:00,dianehap1,@PejuangPuan Bener banget Bu @puanmaharani_ri tidak ada alasan yang bisa membenarkan segala bentuk KDRT. Bukan hanya dampak fisik tetapi dampak psikis yg dialami korban juga sangat menyakitkan. UU PKDRT dan UU TPKS diabrapkan dapat menjadi solusi terbaik. @KomnasPerempuan, bener banget bu  tidak ada alasan yang bisa membenarkan segala bentuk kdrt  bukan hanya dampak fisik tetapi dampak psikis yg dialami korban juga sangat menyakitkan  uu pkdrt dan uu tpks diabrapkan dapat menjadi solusi terbaik  
2022-10-04 09:15:42+00:00,ludi135,"@PejuangPuan Betul bnget apa yang dikatakan ibu @puanmaharani_ri KDRT bisa berdampak buruk buat perempuan, maka dari itu hadirnya UUTPKS harapannya kasus seperti leslar tidak terjadi lagi.
#Stopkekerasan
#PemimpinPerempuan
#PejuangPuan", betul bnget apa yang dikatakan ibu  kdrt bisa berdampak buruk buat perempuan  maka dari itu hadirnya uutpks harapannya kasus seperti leslar tidak terjadi lagi    
2022-10-04 07:50:29+00:00,Alva1588,@SuryaPelloh @GelarPrakosa UU TPKS dan UU PDP ketok palu pas beliau menjabat sih 🤔,  uu tpks dan uu pdp ketok palu pas beliau menjabat sih  
2022-10-04 06:34:18+00:00,kpp_pa,"Jika Sahabat mengetahui adanya dugaan pemaksaan perkawinan, dapat melaporkannya di Layanan Pengaduan SAPA129  dengan menghubungi call center 129 atau pesan Whatsapp di 08111-129-129.

#UUTPKS
#SAPA129 https://t.co/58dp7fjQ6p",jika sahabat mengetahui adanya dugaan pemaksaan perkawinan  dapat melaporkannya di layanan pengaduan sapa     dengan menghubungi call center     atau pesan whatsapp di                  
2022-10-04 06:34:17+00:00,kpp_pa,"Di beberapa daerah di Indonesia, upaya pemaksaan perkawinan masih banyak terjadi dan hal ini merugikan anak dan perempuan itu sendiri. Masa depan yang cerah di mata mereka harus direnggut dengan paksa.

#UUTPKS
#SAPA129 https://t.co/4TzV5yGKEa",di beberapa daerah di indonesia  upaya pemaksaan perkawinan masih banyak terjadi dan hal ini merugikan anak dan perempuan itu sendiri  masa depan yang cerah di mata mereka harus direnggut dengan paksa     
2022-10-04 06:34:15+00:00,kpp_pa,"Sahabat Perempuan dan Anak, sanksi hukum bagi pelaku Pemaksaan Perkawinan diatur dalam Undang-Undang Tindak Pidana Kekerasan Seksual (UU TPKS).

#UUTPKS #SAPA129
#PerempuanBerdaya #AnakTerlindungi https://t.co/XBaG0I1D0F",sahabat perempuan dan anak  sanksi hukum bagi pelaku pemaksaan perkawinan diatur dalam undang undang tindak pidana kekerasan seksual  uu tpks        
2022-10-04 06:14:28+00:00,PejuangPuan,"Segala bentuk kekerasan pada siapapun, apalagi pada perempuan tidaklah dibenarkan. Kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban. Mari putus rantai kekerasan dengan UU PKDRT dan UU TPKS.
 
#StopKekerasan  #PemimpinPerempuan #PejuangPuan https://t.co/SioM1Xkjco",segala bentuk kekerasan pada siapapun  apalagi pada perempuan tidaklah dibenarkan  kekerasan memiliki dampak serius tdk hanya dari fisik namun juga dari psikologi korban  mari putus rantai kekerasan dengan uu pkdrt dan uu tpks      
2022-10-03 11:03:11+00:00,pemikiranpuan,"Ingin menyimak perspektif lainnya dan pembahasan yang lebih lengkap?

Saksikan tayangan ulang sesi Panggung: Refleksi UU TPKS di Etalase 2022 lalu secara menyeluruh melalui https://t.co/RdQUmFPbRt. Sila sebar dan bagikan kepada teman-teman yang memerlukan.",ingin menyimak perspektif lainnya dan pembahasan yang lebih lengkap   saksikan tayangan ulang sesi panggung  refleksi uu tpks di etalase      lalu secara menyeluruh melalui  sila sebar dan bagikan kepada teman teman yang memerlukan 
2022-10-03 11:02:52+00:00,pemikiranpuan,Insany Syahbarwaty berbagi mengenai peran media dalam perjalanan advokasi UU TPKS. https://t.co/Lk5LdGfH9F,insany syahbarwaty berbagi mengenai peran media dalam perjalanan advokasi uu tpks  
2022-10-03 11:02:43+00:00,pemikiranpuan,"Kemudian, Asfinawati memberikan perspektif UU TPKS sebagai bukti kesadaran perempuan berpolitik. https://t.co/KLI2Vmc06s",kemudian  asfinawati memberikan perspektif uu tpks sebagai bukti kesadaran perempuan berpolitik  
2022-10-03 11:02:34+00:00,pemikiranpuan,"Sesi Panggung: Refleksi UU TPKS membuka rangkaian kegiatan di Etalase Pemikiran Perempuan yang berlangsung pada 22–24 Juli 2022 lalu. Dalam sesi tersebut, @AndyYentri memaparkan bagaimana pengesahan UU TPKS dapat menunjang upaya penanganan kekerasan seksual. https://t.co/fXZAw8YU9P",sesi panggung  refleksi uu tpks membuka rangkaian kegiatan di etalase pemikiran perempuan yang berlangsung pada       juli      lalu  dalam sesi tersebut   memaparkan bagaimana pengesahan uu tpks dapat menunjang upaya penanganan kekerasan seksual  
2022-10-03 11:02:25+00:00,pemikiranpuan,"Kilas Balik Etalase Pemikiran Perempuan 2022
Panggung: Refleksi UU TPKS

PERINGATAN PEMICU: Tayangan mengandung diskusi mengenai kekerasan seksual. https://t.co/KFCu2jHPE4",kilas balik etalase pemikiran perempuan      panggung  refleksi uu tpks  peringatan pemicu  tayangan mengandung diskusi mengenai kekerasan seksual  
2022-10-03 05:26:21+00:00,FBINEWS_6,"Cegah Terjadinya Kekerasan Seksual dan Sosialisasikan UU TPKS, KemenPPPA : Masyarakat Bisa Ambil Peran → https://t.co/2oAZ2ozur9",cegah terjadinya kekerasan seksual dan sosialisasikan uu tpks  kemenppa   masyarakat bisa ambil peran   
2022-10-02 15:34:54+00:00,qonleh_,"@PejuangPuan @puanmaharani_ri Dilihat memang wajar kalau bu @puanmaharani_ri meningkat dalam elektabilitas. Dibuktikan dengan banyaknya langkah dan gerakan yang beliau lakukan akhir akhir ini. Disertai kinerja beliau sebagai ketua dpr dengan banyak program unggulan seperti KIP dan UU TPKS, luar biasa 🔥",  dilihat memang wajar kalau bu  meningkat dalam elektabilitas  dibuktikan dengan banyaknya langkah dan gerakan yang beliau lakukan akhir akhir ini  disertai kinerja beliau sebagai ketua dpr dengan banyak program unggulan seperti kip dan uu tpks  luar biasa  
2022-10-02 14:21:59+00:00,dhimaass_,"@PejuangPuan @puanmaharani_ri Menurut saya elektabilitas mbak @puanmaharani_ri bisa naik dikarenakan kebijakan bu puan yg cenderung memperhatikan rakyat, contohnya seperti pengesahan UU TPKS yang berguna terhadap perempuan. Memang keren kebijakan bu Puan sangat berdampak sekali untuk rakyat.",  menurut saya elektabilitas mbak  bisa naik dikarenakan kebijakan bu puan yg cenderung memperhatikan rakyat  contohnya seperti pengesahan uu tpks yang berguna terhadap perempuan  memang keren kebijakan bu puan sangat berdampak sekali untuk rakyat 
2022-10-02 00:37:59+00:00,Santri_Klaten,"37) Lalu Harmonisasi RUU Pengawasan Obat dan Makanan, serta yang paling membanggakan untuknya saat meloloskan UU tentang Penghapusan Kekerasan Seksual (UU TPKS) dari mulai pembahasan sampai pengesahan.

#golkarpedia #airlanggahartarto #golkar #partaigolkar",    lalu harmonisasi ruu pengawasan obat dan makanan  serta yang paling membanggakan untuknya saat meloloskan uu tentang penghapusan kekerasan seksual  uu tpks  dari mulai pembahasan sampai pengesahan     
2022-10-01 13:00:54+00:00,Apissm14,@jaksapedia Pencabulan termasuk kasus yg berat karena sdh merusak masa depan seorang wanita. Apalagi sudah ada UU TPKS untung menjamin keamanan seorang tentang kasus pencabulan ini. Sudah tepat langkah yg diterapkan oleh @KejaksaanRI, pencabulan termasuk kasus yg berat karena sdh merusak masa depan seorang wanita  apalagi sudah ada uu tpks untung menjamin keamanan seorang tentang kasus pencabulan ini  sudah tepat langkah yg diterapkan oleh 
